rating,ulasan,label
5/5,"Suka 👍: Lokasi bagus, harga terjangkau, tempat tidur dan bantal nyaman, staf resepsionis membantu - terima kasih khusus kepada Mba Rachel atas keramah tamahan dan dukungannya 🙏Tidak suka 👎: kamar mandi bersih, sprei bantal agak bau Skor keseluruhan 4,5 dari 5.",Negatif
5/5,"Kamar bersih, makanan enak, staf juga ramah terutama Aulia dan Isa. Kami sangat senang menginap di sini",Positif
1/5,"Pertama kali menginap di hotel Aveta, di lobby ada lambang CHSE, tapi tak ada protokol kesehatan apapun. Di pintu kamar ada segel sudah dibersihkan, tapi sepreinya masih kotor. Apakah CHSE hanya pajangan saja?",Negatif
5/5,"Hotel yang recomended untuk disinggahi ketika ke Jogja! Hotel yang nyaman, kamar bersih, dan wangi. Menu sarapan beragam. Harga cukup terjangkau.",Positif
4/5,"Buat yang lagi liburan ke jogja, apalagi ke malioboro harus coba nih staycation di hotel ini, harga nya terjangkau, kamar nya juga bersih, pelayanan nya juga baik, lokasi nya strategis, mantap....",Positif
4/5,"Lokasi di Malioboro di sebelah mal sangat cocok untuk berjalan-jalan. Namun, sulit untuk menemukan lobi yang terletak di lantai 8. Saat Anda memasuki gedung dari Malioboro, Anda berada di sebuah kafe. Ada meja resepsionis kecil di belakang kafe, yang tidak ditandai dengan baik, yang akan mengarahkan Anda ke lantai 8. Stafnya sangat ramah dan membantu! Saat Anda tiba, mereka menawarkan minuman & handuk dingin yang sangat menyegarkan di hari yang panas. Kamar eksekutif sangat luas & dilengkapi dengan berbagai fasilitas. Kami berada di lantai 3 dan apa pun yang ada di atas kami terdengar seperti arena bowling. Namun, tempat itu sangat bersih! Pemandangan balkon kami adalah atap & gedung-gedung. (Lihat gambar terlampir.) Saya sarankan untuk meminta kamar bernomor genap agar memiliki pemandangan jalan. Kami harus mengganti kunci kamar beberapa kali. Mereka memanggil bagian perawatan untuk memperbaiki gagang pintu, tetapi tetap saja sulit untuk masuk ke kamar. Sarapannya memiliki banyak pilihan termasuk telur & omelet yang dibuat sesuai pesanan. Kolam renangnya bagus, tetapi kami tidak dapat menikmatinya karena hanya ada 4 kursi & orang-orang menggunakannya untuk menaruh barang-barang mereka. Saya akan merekomendasikan hotel untuk menambah ruang penyimpanan & lebih banyak kursi. Secara keseluruhan, kami menikmati masa inap kami di sini.",Positif
5/5,Hotel yang bagus pelayanan dan kamarnya juga sesuai. Sangat reccomend kesini bareng keluarga dan pasangan,Positif
2/5,"Lumayan nyaman cuma di kamar suara batuk tetangga kamar masuk terdengar... tidak ada keran buat wudhu, klo mau wudhu hrs dr shower atau wastapel, kurang kordinasi antara resepsionis sama penjaga resto, ketika mau pembayaran ke resto bialngnya nt pas cek out, pas cek out nunggu lama kata resepsionis gak ada tagihan..... seteh 4 jam di tlp ada tagihan suruh tranfer....🤣🤣🤣",Negatif
5/5,"Disambut dengan pelayan yang ramah dan informatif sekali, terletak di pusat kota serta kamar yang bersih dan hits cocok untuk keluarga dan kaula muda",Positif
5/5,"Pertama kali ke jogja lagi dan nginep di aveta hotel bener bener recommend banget banget Deket dari malioboro dan deket juga kalo mau ke jajanan pinggir jalan Service nya juga memuaskan, dan kamarnya juga bagus Buat aku yang punya bayi juga aman dan nyamam juga Bersih juga Recommended deh kalo mo ke jogja nginep disini!",Positif
5/5,"Kamar bersih pelayanan bagus.. Semua karyawan supple bgt .. Lokasi yg strategis juga...
Untuk resepsionis mas nanda ramah sekali terima kadih pelayanan nya",Positif
5/5,"Harga yang cukup terjangkau namun memberikan kesan yang premium says cukup terkejut dengan apa yang ditawarka hotel ini
Saya sangat merekomendasikannya",Positif
5/5,Yg lainya oke cuka aksen jalan sempit dan masih renovasi.....sama sedikit salah di kamar mandi lantainya sama tinggi sama lantai room jadi kalau mandi airnya masuk ke room mesti di tutup handuk,Negatif
5/5,"Kamarnya bagus dan nyaman, akses kemanapun dekat. Staff hotel semuanya ramah",Positif
5/5,"Di tempat ternyata harganya lebih miring, keluar hotel lgs bisa jalan di malioboro dan ga nyangka banget fasilitas yg dikasih pihak hotel kebetulan ibu aku lansia dan pake kursi roda sampe dibela2 in mau di jemput pake becak ( karena jln malioboro klo jm 6-9 mlm itu di tutup) Trus pas check in di kasih fasilitas upgrade kamar buat ibu aku ga nanggung upgrade nya executive view malioboro lg, luar biasa banget Trus pas extend upgrade kamar nya masih dikasih lagi yg executive aslik luar biasa banget nih hotel Special thank you buat owner, manager, Mas nanda dan stuff aveta hotel Semoga semakin sukses yaa 😘",Positif
5/5,"lokasinya sangat strategis, tempatnya oke, nyaman banget, kamarnya luas, bersih, pelayanan nya oke banget, good services",Positif
1/5,"Padahal 3 hr sblm nya sdh ok, smp di Semarang konfirmasi lg, pesanan msh tersediai, pas jam 6 sore sampai jl.mataram buat parkir dicuekin, wa ga diangkat dan dibalas, telp diangkat tapi dengar org ngobrol aja, 1 jam kemudian setlh dpt hotel baru, dpt wa ditanya apa yg bisa bantu..payah",Negatif
1/5,"Buruk,,pelayanan kurang memuaskan,,makanan gak ada yg enak,,sarapan gak kebagian,,makanan udah abis gak di tambahin..ada mobil di parkir di pintu masuk keluar, pihak hotel gak ada tindakan..sampai mau keluar harus tunggu yg pnya mobil geser baru bisa keluar..pokok nya buruk deh",Negatif
4/5,"Lokasi hotel yg strategis,pelayanan yg bagus, kamar nya oke recomen🙂",Positif
5/5,"Saya dan keluarga sangat menyukai Hotel Aveta di Malioboro. Kami selalu menginap di sini setiap kali berkunjung ke Jogja. Semua stafnya sangat ramah dan membantu. Yang terpenting, mereka sangat membantu. Kamarnya bagus dan kebersihannya sangat baik. Saya sangat merekomendasikan Hotel Aveta untuk Anda menginap di Jogja.",Positif
5/5,"Ini hotel recommend banget kalo ke jogja, pertama harganya terjangkau, kedua fasilitasnya sih yang bikinn nyaman pemgunjung dan pingin staycation terus di hotel ini.",Positif
5/5,Simple dan Nyaman lokasi Pusat Malioboro.,Positif
5/5,"Pengalaman menginap yang luar biasa, hospitality dari pihak hotel juga sangat baik
Fasilitas yang ada juga cukup 👌💯",Positif
5/5,"Hotelnya nyaman & bersih, akses kemana-mana juga mudah. Cocok buat staycation yang lagi liburan di jogja.",Positif
5/5,Hotel bagus persis di jalan malioboro. Kamar yang luas dan bersih. Akses kemana-mana dekat termasuk untuk wisata kuliner. Dekat sekali dengan Malioboro Mall..Sangat cocok bagi yang ingin berlibur di malioboro..,Positif
5/5,"Lokasinya sangat strategis, disamping malioboro dan ditengah jalan raya malioboro. Kamarnya luas dan bagus. Sarapannya juga bervariasi dan enak. Sangat merekomendasikan Aveta Hotel Malioboro.",Positif
5/5,"Hotel yang bagus, viewnya yang bisa di bilang aesthetic, untuk kebersihannya sangat dijamin, cocok untuk staycation🤗",Positif
5/5,"Tempat yang mewah dikunjungi untuk kalangan kelas menengah, hotel yg menyajikan dengan fasilitas sangan memadai bagi pengunjung yg beristirahat dan liburan di sekitaran maleoboro",Positif
5/5,Kamar mandi bersih air lancar kasur bersih empuk jg lokasi di pusat kota staff nya baik ramah semua good service ⭐⭐⭐⭐⭐,Positif
4/5,"Hotel baru sebelah mall malioboro, check in cukup cepat, dpt minuman selamat datang, kamar bersih, sarapan ok, untuk tempat parkir masih dlm proses pembangunan, ada kolam renang di rooftop jg. Sejauh ini Bagus.",Positif
5/5,"Lokasi strategis, fasilitas sesuai sengan harga. Layanan terbaik. Terima kasih kepada semua staff",Positif
3/5,Hotel tidak profesionalnal No telp hotel yang 0815 tidak dapat di hubungi.Kamar tidak bersih dan ac rusak.Saya menginap di kamar 710 dan 703.Sprei dan sarung bantal kotor.,Negatif
5/5,"Tempat yang bagus, pelayanan yang baik, staff nya ramah ramah . Breakfast nya enak . Sukses terus aveta hotel . Samping malioboro mall, jd bisa jalan kalau mau ke mall. Cocok bgt untuk keluarga .",Positif
4/5,"kamar kecil, hanya saja lantai masih kotor ketika masuk.",Negatif
5/5,"Hotelnya persis ditengah kawasan pariwisata jogja Malioboro,jalan menuju area Malioboro tinggal beberapa langkah kaki saja.
Servis dari staff² bagus kamar bersih dan nyaman 👍",Positif
5/5,Hotelnya super nyamann. Cocok banget untuk suasana apapun. Rekom deh pokoknyaa mantap,Positif
2/5,Hotel baru strategis di Malioboro. Akses masuk untuk mobil agak susah kalo ramai... Gang jalan menuju loby dipakai untuk parkir motor oleh warga.  parkir hotel kurang available untuk mini bus,Positif
4/5,sy kasih bintang 4 😍tempatnya di sebelah mal maliobororeceptionistnya ada d lt 8...kolam renang dan restoran jg lt d lt 1 ada..kafe kala jumpa..jg rekomended...kamar bersih dan luas...ramah bagi yg manula..krn d lavatory...byk gagang...sbg pegangan bagi manula...sarapan byk variant dan enak,Positif
5/5,"Cocok untuk staycation sama bestie, cukup mewah dan sangat cocok untuk acara formal dan non formal lainnya. Recomend! Pelayanan juga sangat oke!",Positif
5/5,"Hotelnya murah tapi mewah pas bgt kalo mau liburan sama keluarga ke jogja pasti nginepnya di hotel inii, pelayanan baik recommend!",Positif
5/5,"Sangat strategis hotelnya , pelayanan staffnya luar biasa",Positif
4/5,"Hotel strategis di depan malioboro,, hotelnya anti smoking ya... jadi dimanapun ga bisa merokok.. hotelnya nyaman.. hanya sarapannya kurang rnak dan menu monoton... view di kamar via balkon cuma tembok...jam 18.00 sampe jam 21.00 area malioboro ditutup.. jadi kalau memakai kendaraan roda 4 pribadi harus ready di hotel.sblm jam itu.",Positif
5/5,Hotelnya sangat nyaman sekali pelayanan yang diberikan juga memuaskan pokoknya recommended deh ...,Positif
5/5,hotel yang nyaman banget..tempatnya yg berada di Jalan Malioboro.membuat Anda bisa setiap saat menikmati Malioboro jika menginap di AVETA HOTEL MALIOBORO...apalagi berenang di pool yg berada lantai paling atas,Positif
3/5,"Saya dapet kamar yg ada balkon tp ternyta ke arah balkon di kunci, jd tdk bs memakai fasilitas balkon, yg lainnya sih bagus",Positif
3/5,"masalah jadi ribet jika datangnya pd durasi diantara jam 17.30 sd 21.15, kendaraan tdk dpt lewat ke jl.malioboro, jadi harus disimpan /diparkir di jl.Mataram.",Negatif
5/5,Hotel budget yang oke dari segi harga pelayanan dan service. Kalo mau healing dr jakarta dan menetap di jogja. Tempat ini rekomen sekali,Positif
4/5,"Tempatnya bagusss, terus deket sama Malioboro, enjoy banget ada kolam renangnya, terus kamarnya baguss 😍😍👍",Positif
5/5,"hotelnya nyaman dan lokasi sangat strategis, semoga bisa menginap disini lagi",Positif
5/5,"Hotel sangat baik, ditengah2 jalanan malioboro, jadi kalo pengen merasakan suasana malam dan pagi dimalioboro mending menginap dsini, karna keluar hotel lgsng malioboro, walaupun ditengah2 jalanan malioboro tetapi td berisik, staf baik dan ramah, perlengkapan mandi lengkap, sabun dan shampo baunya enak seperti di spa, ada pool dan restauran juga, recomended",Positif
5/5,Peredam dikamar kurang. Suara dari kamar sebelah jelas terdengar. Jadi agak berisik,Positif
5/5,"Hotel yang terletak dekat dengan mall Malioboro, bersih dan nyaman, pelayanan nya juga bagus, fasilitas yang tersedia cukup lengkap, kerennn",Positif
5/5,Hotelnya nyaman..Fasilitasnya lengkap..Makanan hotelnya enak2..Servicenya bagus..Recommended lah pokoknya hotel ini.. 👍,Positif
5/5,"Makanannya enak, lokasi strategis, kamar cukup luas. Sayangnya jalan menuju hotel sempit.",Positif
5/5,"Kamar mandi hanya menyediakan pancuran atas, yang merepotkan jika Anda tidak ingin mencuci rambut.",Negatif
5/5,"Tempatnya sangat nyaman, harga terjangkau dengan fasilitas yang lengkap. Pelayanan yabg baik membuat saya nyaman dan ingin mengunjunginya lagi.",Positif
5/5,"Hotelnya di tengah kota jadi enak buat kemana2
Nyaman banget kamarnya
Pelayanannya juga ramah",Positif
4/5,"Fasilitas hotel bagus, nyaman dan tepat berada di pusat kota. Cuma kurang cocok sama makannan aja.",Positif
5/5,"keren lah worth it banget, senengnya akses ke maliboro hanya 1 langkah. Kolam renang nya di rooftop, cocoklah buat pemandangan di sore hari bersama anak dan istri",Positif
5/5,"Love it... Recommended hotel, turun hotel lsg jalan malioboro.. untuk yg bawa anak2 pun happy kr kolam renang untuk anaknya cukup besar.. cumaaa repot aja ada jam malam malioboro jadi jam 6-9 malam mobil gk bisa masuk ke hotel.. tapi dibantu free valley oleh security hotel kok..Agak beda dr hotel lain, resepsionisnya ada di lantai paling atas (lantai 8).. kr lantai bawahnya untuk kafe..Untuk area malioboro, ini hotel kamarnya lega bgt.. kamar mandinya jg lega..",Positif
5/5,"Sesuai dengan harganya, luas, bersih sejuk menyenangkan, cocok untuk pribadi, pengepak belakang ataupun yg lg berburu kehangatan",Positif
1/5,Jelek sekali pelayanannya,Negatif
4/5,Kamarnya nyaman. Harga per malam juga average. Pelayanan dan fasilitasnya baik. Akses mudah dijangkau,Positif
5/5,"rekomendasi ini mah, akses kemana mana dekat, kamar jg nyaman, fasilitas lengkap, keluarga senang nginap disini, mantap",Positif
4/5,"Hotel yg sangat bagus, pelayanan ramah, makanan enak, tidak jauh dari tempat 2 buat shopping",Positif
5/5,"Hotel sentral yang bagus jika Anda ingin menikmati semua musik, belanja, dan kehidupan di Jalan Malioboro, Yogyakarta",Positif
4/5,"Hotel baru yg sgt strategis klu sdh rampung pembangunannya lsg dpn jln malioboro, menginap 3 malam anak"" senang bisa jd pilihan keluarga.",Positif
4/5,"Lokasi strategis banget, staff nya sangat responsif. Kolam renangnya bersih jugaaa 🙌😍",Positif
4/5,"Kamar nya bersih dan letak nya juga strategis, nih hotel bagus dan rekomended.",Positif
5/5,"Kamarnya nyaman banyak fasilitas nya. Berada di Malioboro, jadi dekat sama stasiun dan tempat wisata yang ada di kota Jogja.",Positif
5/5,"Nikmati pengalaman menginap yang menyenangkan di hotel ini. Makanannya lezat, kamarnya bersih dan luas, dan semua stafnya ramah.",Positif
5/5,"Kamar bersih, staff ramah dan sangat membantu. Letak hotel strategis. Kalau ke Jogja akan kembali lagi ke Aveta Hotel ini",Positif
3/5,"Nilai plusnya bersih,nyaman hanya saya disana tidak disediakan extra bed padahal hotel nya besar dan bus tidak bisa masuk di hotelnya jd dari terminal kita harus berjalan kaki",Positif
5/5,"Nyaman bersih dan menyenangkan..
Terimakasih Aveta dan mas nanda untuk bantuannya sdh mengirimkan barang yg tertinggal di kamar hotel.",Positif
5/5,"Hotel nyaman, room connecting pas utk liburan bersama keluarga, lokasi strategis, makanan enak, pelayanan bagus....overall good..",Positif
5/5,"Kamar hotelnya rapi, bagus dan staff hotel ramah, sepenuh hati melayani costumer nya",Positif
5/5,"Lokasi sangat stragetis hanya selangkah dari malioboro, proses check in sangat cepat dibantu resepsionis Mas Firdaus, Mba Rara dan Mba Nova. Semoga bisa kembali ke sini lain waktu",Positif
5/5,"Hotel bersih, karyawannya humble, dan jujur dan makanannya enak",Positif
5/5,"Dua kali menginap, pelayanan menuaskan, akses masuk sudah diperbaiki, pokoknya the best👍👍👍👍lanjutkan kerja baikmu👍👍👍",Positif
5/5,Good hotel...lebih sempurna utk always check..breakfast dlm kondisi segar..,Positif
4/5,Suka nginep di sini. Lokasinya gampang dicari dan deket transpor umum. Ke maliobor tinggal jalan kaki. Bakal jadi salah satu pilihan hotel kalo ke jogja lagi.,Positif
4/5,"Lokasi nya sangat strategis, sangat dekat dengan malioboro, next time kalau saya kesini saya akan bareng keluarga saya, dan pelayanan staf juga ramah🤍",Positif
5/5,Pelayanan hotel aveta dengan di bantu oleh CS firdaus dan mbak silvia sangat baik,Positif
4/5,"Lumayan, tapi baru bisa checkin jam 15.00 dengan alasan unit masih dirapihkan.
Overall oke dan recommended utk hotel di Malioboro.",Positif
5/5,Pelayanan nya ramah dan oke. Sangat menyenangkan bisa menginap di hotel ini,Positif
5/5,"Kamarnya luas, makanannya enak. Menginap 2 malam di Aveta Hotel Malioboro. Akan merekomendasikan ke teman kalau berkunjung ke Jogja",Positif
5/5,"Letak yang strategis di jantung kota Jogja, hotel yang nyaman nan mewah. Cocok untuk liburan bersama keluarga",Positif
5/5,"Menginap di Aveta merupakan pengalaman paling menyenangkan dalam liburan saya. Saya bisa santai di pool, terus dekat ke mall, pas mau pulang dekat juga ke bandara",Positif
5/5,"Nyaman sekali , staff nya ramah ramah dan menu breakfastnya banyak ....",Positif
5/5,"Kamar nyaman , lokasi strategis tepat di jln malioboro dan dekat dengan mall ,breakfast berfariasi enak ...keseluruhan bagus .",Positif
5/5,"Nyaman hotelnya, kamar bersih, fasilitasnya ga main-main sukaaaa pokoknya👍❤️",Positif
5/5,"Lokasi hotel strategis, di jalan malioboro. Kamar bersih, pelayanan ramah",Positif
5/5,"Sangat di tekomendasikan untuk staycatiom di hotel ini,kamar nyaman dan pelayanan nya sangat bagus.
sangat bagus untuk fasilitas nya",Positif
5/5,"Cukup rekomended ya. Kamarnya nyaman, bersih, tenang. Lokasi nya pun cukup strategis, seru",Positif
5/5,"Kamarnya bagus, rapi ,nyaman, pelayanan yang sopan dari kak silvia",Positif
